location_type,habitat_type,fish_type,fork_length_mm,weight_g,condition_factor,date,side_channel,control_impact,channel_status
Mainstem,Mid Mainstem,FR,37,NA,NA,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.51,0.7968750000000001,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.65,1.015625,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.62,0.8368426735773674,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Down Mainstem,FR,42,0.65,0.8773350610085304,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.68,0.9178274484396933,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.69,0.8678481140025407,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.7,0.8804256229011281,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,0.73,0.8569684447783622,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.71,0.7791495198902606,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.82,0.8998628257887517,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.88,0.9657064471879286,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.89,0.9766803840877916,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,0.97,0.8770978009259258,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,1.07,0.9675202546296297,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.05,0.8400000000000001,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.08,0.864,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,51,1.14,0.8593979691069046,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,53,1.45,0.9739583683174701,2020-03-04,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,SR,62,2.11,0.885334496995737,2020-03-04,Reading Island,Impact,Mainstem
Side Channel,Riffle,FR,42,0.52,0.7018680488068243,2020-03-04,Reading Island,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.68,0.7982719759579264,2020-03-04,Reading Island,Impact,Post-restoration side channel
Side Channel,Pool,FR,46,0.89,0.9143585107257335,2020-03-04,Reading Island,Impact,Post-restoration side channel
Mainstem,Mid Mainstem,FR,32,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,32,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.35,0.546875,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.45,0.703125,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.61,0.953125,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,40,0.62,0.96875,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.66,1.03125,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.74,1.15625,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.83,1.296875,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.84,1.3124999999999998,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.88,1.375,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,NA,NA,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.54,0.783505752963538,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.58,0.8415432161460222,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.7,1.0156556056934751,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,41,0.71,1.0301649714890961,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.79,1.1462398978540649,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.83,1.204277361036549,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,41,0.87,1.2623148242190334,2020-03-11,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,42,0.67,0.904329985962639,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.72,0.9718172983479106,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.74,0.9988122233020192,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.84,1.1337868480725624,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,1.25,1.6871828096317891,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.73,0.9181581495968909,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.86,1.0816657652785289,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,1.06,1.2443651389932384,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,1.15,1.3500187828700225,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,0.81,0.888888888888889,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.84,0.9218106995884773,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.86,0.943758573388203,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.04,1.1412894375857339,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.08,1.1851851851851853,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,1.11,1.218106995884774,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.12,1.2290809327846366,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,1.16,1.2729766803840876,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.23,1.3497942386831274,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,47,1,0.9631777159203644,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,47,1.06,1.0209683788755863,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,0.99,0.8951822916666666,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,49,0.87,0.7394877984513255,2020-03-11,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,49,0.95,0.8074866764698382,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,49,1.21,1.0284830300300045,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,0.45,0.36000000000000004,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,0.98,0.7839999999999999,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,50,1.07,0.8560000000000001,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.27,1.016,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.29,1.032,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.32,1.056,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.33,1.064,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.57,1.256,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,52,1.53,1.0881315430132,2020-03-11,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,54,1.57,0.9970532947213331,2020-03-11,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,55,1.64,0.98572501878287,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,55,1.73,1.0398196844477836,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,55,1.83,1.09992486851991,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,55,1.95,1.1720510894064613,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,58,1.94,0.9943007093361761,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,62,2.5,1.0489745225067975,2020-03-11,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,64,2.54,0.96893310546875,2020-03-11,ARP,Impact,Mainstem
Side Channel,Flatwater,FR,34,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Riffle,FR,36,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,39,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,40,0.84,1.3124999999999998,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,40,0.91,1.421875,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,40,1.56,2.4375,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,41,0.58,0.8415432161460222,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,41,0.65,0.9431087767153697,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Riffle,FR,41,0.67,0.972127508306612,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,43,0.61,0.7672280428138404,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.7,0.8804256229011281,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,43,0.8,1.0062007118870038,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,43,1.14,1.4338360144389801,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,45,0.82,0.8998628257887517,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,45,1.15,1.262002743484225,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,45,1.22,1.3388203017832647,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,46,1.03,1.058190186570231,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,46,1.39,1.428043067313224,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,47,0.91,0.8764917214875317,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,48,1.26,1.1393229166666667,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,48,1.35,1.220703125,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,48,1.68,1.519097222222222,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,49,1.05,0.8924852739929792,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,49,1.41,1.1984802250762863,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,50,1.31,1.048,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,50,1.32,1.056,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,50,1.49,1.192,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,51,1.39,1.0478624360163133,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,52,1.56,1.109467455621302,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,52,1.62,1.1521392808375057,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,52,1.74,1.2374829312699134,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,53,1.6,1.0747126822813464,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,54,1.5,0.9525986892242037,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,54,1.57,0.9970532947213331,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,54,1.79,1.136767769140883,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,55,2.75,1.6528925619834711,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,56,2.04,1.161625364431487,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,56,2.31,1.3153698979591837,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,57,1.84,0.9935580718493681,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,57,2.35,1.2689464504597907,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,58,2.15,1.101931198491123,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,58,2.2,1.127557505432777,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,58,2.43,1.2454385173643856,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,61,2.25,0.991272397249109,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,61,2.69,1.1851212216000457,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,63,3.04,1.2157714349702256,2020-03-11,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,28,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Pool,FR,32,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,34,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Riffle,FR,35,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Pool,FR,39,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,41,0.7,1.0156556056934751,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,42,0.8,1.0797969981643452,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Pool,FR,44,1,1.1739293764087153,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,45,2.1,2.3045267489711936,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,46,0.9,0.9246322018574834,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,47,1.3,1.252131030696474,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,48,1.1,0.9946469907407408,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,49,0.9,0.7649873777082679,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,49,1.3,1.1049817678008313,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,50,1.3,1.04,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,53,2.1,1.4105603954942671,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Pool,FR,54,2,1.2701315856322715,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,55,1.2,0.7212622088655146,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,55,2,1.2021036814425243,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,55,2.1,1.2622088655146508,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,SR,66,2.6,0.90436040849264,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,SR,66,3.4,1.1826251495672984,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Flatwater,SR,70,4,1.1661807580174928,2020-03-11,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,SR,75,4.4,1.042962962962963,2020-03-11,Bourbon,Control,Control side channel
Mainstem,Mid Mainstem,FR,34,NA,NA,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,39,NA,NA,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,42,0.7,0.9448223733938019,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,43,0.8,1.0062007118870038,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,44,1,1.1739293764087153,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,44,1,1.1739293764087153,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,45,0.9,0.9876543209876544,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Mid Mainstem,FR,45,0.9,0.9876543209876544,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,45,1,1.0973936899862826,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,46,0.8,0.8218952905399852,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,46,1.1,1.1301060244924797,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,47,1,0.9631777159203644,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,47,1.6,1.541084345472583,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,48,1.1,0.9946469907407408,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,48,1.3,1.1754918981481481,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,49,1,0.8499859752314087,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,50,1.3,1.04,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,51,1.2,0.9046294411651626,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,51,2.2,1.6584873088027985,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,53,1.9,1.2762213102090987,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,56,2.1,1.1957908163265307,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,58,2,1.0250522776661608,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,58,2.5,1.2813153470827012,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,59,2,0.9738093962868648,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,59,2.4,1.1685712755442377,2020-03-11,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,61,3,1.3216965296654786,2020-03-11,Bourbon,Control,Mainstem
Side Channel,Riffle,JT,27,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,31,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,33,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,33,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Flatwater,FR,36,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,36,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,2020-03-12,Wyndham,Control,Control side channel
